0	0.999992
5.69736e-05	0.999992
0.000113947	0.999992
0.000170921	0.999992
0.000227894	0.999992
0.000284868	0.999992
0.000341841	0.999992
0.000398815	0.999992
0.000455789	0.999992
0.000512762	0.999992
0.000569736	0.999992
0.000626709	0.999992
0.000683683	0.999992
0.000740656	0.999992
0.00079763	0.999992
0.000854603	0.999992
0.000911577	0.999992
0.000968551	0.999992
0.00102552	0.999992
0.0010825	0.999992
0.00113947	0.999992
0.00119644	0.999992
0.00125342	0.999992
0.00131039	0.999992
0.00136737	0.999992
0.00142434	0.999992
0.00148131	0.999992
0.00153829	0.999992
0.00159526	0.999992
0.00165223	0.999992
0.00170921	0.999992
0.00176618	0.999992
0.00182315	0.999992
0.00188013	0.999992
0.0019371	0.999992
0.00199407	0.999992
0.00205105	0.999992
0.00210802	0.999992
0.002165	0.999992
0.00222197	0.999992
0.00227894	0.999992
0.00233592	0.999992
0.00239289	0.999992
0.00244986	0.999992
0.00250684	0.999992
0.00256381	0.999992
0.00262078	0.999992
0.00267776	0.999992
0.00273473	0.999992
0.0027917	0.999992
0.00284868	0.999992
0.00290565	0.999992
0.00296263	0.999992
0.0030196	0.999992
0.00307657	0.999992
0.00313355	0.999992
0.00319052	0.999992
0.00324749	0.999992
0.00330447	0.999992
0.00336144	0.999992
0.00341841	0.999992
0.00347539	0.999992
0.00353236	0.999992
0.00358933	0.999992
0.00364631	0.999992
0.00370328	0.999992
0.00376026	0.999992
0.00381723	0.999992
0.0038742	0.999992
0.00393118	0.999992
0.00398815	0.999992
0.00404512	0.999992
0.0041021	0.999992
0.00415907	0.999992
0.00421604	0.999992
0.00427302	0.999992
0.00432999	0.999992
0.00438696	0.999992
0.00444394	0.999992
0.00450091	0.999992
0.00455789	0.999992
0.00461486	0.999992
0.00467183	0.999992
0.00472881	0.999992
0.00478578	0.999992
0.00484275	0.999992
0.00489973	0.999992
0.0049567	0.999992
0.00501367	0.999992
0.00507065	0.999992
0.00512762	0.999992
0.00518459	0.999992
0.00524157	0.999992
0.00529854	0.999992
0.00535552	0.999992
0.00541249	0.999992
0.00546946	0.999992
0.00552644	0.999992
0.00558341	0.999992
0.00564038	0.999992
0.00569736	0.999992
0.00575433	0.999992
0.0058113	0.999992
0.00586828	0.999992
0.00592525	0.999992
0.00598222	0.999992
0.0060392	0.999992
0.00609617	0.999992
0.00615314	0.999992
0.00621012	0.999992
0.00626709	0.999992
0.00632407	0.999992
0.00638104	0.999992
0.00643801	0.999992
0.00649499	0.999992
0.00655196	0.999992
0.00660893	0.999992
0.00666591	0.999992
0.00672288	0.999992
0.00677985	0.999992
0.00683683	0.999992
0.0068938	0.999992
0.00695077	0.999992
0.00700775	0.999992
0.00706472	0.999992
0.0071217	0.999992
0.00717867	0.999992
0.00723564	0.999992
0.00729262	0.999992
0.00734959	0.999992
0.00740656	0.999992
0.00746354	0.999992
0.00752051	0.999992
0.00757748	0.999992
0.00763446	0.999992
0.00769143	0.999992
0.0077484	0.999992
0.00780538	0.999992
0.00786235	0.999992
0.00791933	0.999992
0.0079763	0.999992
0.00803327	0.999992
0.00809025	0.999992
0.00814722	0.999992
0.00820419	0.999992
0.00826117	0.999992
0.00831814	0.999992
0.00837511	0.999992
0.00843209	0.999992
0.00848906	0.999992
0.00854603	0.999992
0.00860301	0.999992
0.00865998	0.999992
0.00871696	0.999992
0.00877393	0.999992
0.0088309	0.999992
0.00888788	0.999992
0.00894485	0.999992
0.00900182	0.999992
0.0090588	0.999992
0.00911577	0.999992
0.00917274	0.999992
0.00922972	0.999992
0.00928669	0.999992
0.00934366	0.999992
0.00940064	0.999992
0.00945761	0.999992
0.00951459	0.999992
0.00957156	0.999992
0.00962853	0.999992
0.00968551	0.999992
0.00974248	0.999992
0.00979945	0.999992
0.00985643	0.999992
0.0099134	0.999992
0.00997037	0.999992
0.0100273	0.999992
0.0100843	0.999992
0.0101413	0.999992
0.0101983	0.999992
0.0102552	0.999992
0.0103122	0.999992
0.0103692	0.999992
0.0104262	0.999992
0.0104831	0.999992
0.0105401	0.999992
0.0105971	0.999992
0.0106541	0.999992
0.010711	0.999992
