0.000000 	 0.000000 	 -10.000000 
0.100000 	 0.000000 	 -10.000000 
0.200000 	 0.000000 	 -10.000000 
0.300000 	 0.000000 	 -10.000000 
0.400000 	 0.000000 	 -10.000000 
0.500000 	 0.000000 	 -10.000000 
0.600000 	 0.000000 	 -10.000000 
0.700000 	 0.000000 	 -10.000000 
0.800000 	 0.000000 	 -10.000000 
0.900000 	 0.000000 	 -10.000000 
1.000000 	 0.000000 	 -10.000000 
1.100000 	 0.000000 	 -10.000000 
1.200000 	 0.000000 	 -10.000000 
1.300000 	 0.000000 	 -10.000000 
1.400000 	 0.000000 	 -10.000000 
1.500000 	 0.000000 	 -10.000000 
1.600000 	 0.000000 	 -10.000000 
1.700000 	 0.000000 	 -10.000000 
1.800000 	 0.000000 	 -10.000000 
1.900000 	 0.000000 	 -10.000000 
2.000000 	 0.000000 	 -10.000000 
2.100000 	 0.000000 	 -10.000000 
2.200000 	 0.000000 	 -10.000000 
2.300000 	 0.000000 	 -10.000000 
2.400000 	 0.000000 	 -10.000000 
2.500000 	 0.000000 	 -10.000000 
2.600000 	 0.000000 	 -10.000000 
2.700000 	 0.000000 	 -10.000000 
2.800000 	 0.000000 	 -10.000000 
2.900000 	 0.000000 	 -10.000000 
3.000000 	 0.000000 	 -10.000000 
3.100000 	 0.000000 	 -10.000000 
3.200000 	 0.000000 	 -10.000000 
3.300000 	 0.000000 	 -10.000000 
3.400000 	 0.000000 	 -10.000000 
3.500000 	 0.000000 	 -10.000000 
3.600000 	 0.000000 	 -10.000000 
3.700000 	 0.000000 	 -10.000000 
3.800000 	 0.000000 	 -10.000000 
3.900000 	 0.000000 	 -10.000000 
4.000000 	 0.000000 	 -10.000000 
4.100000 	 0.000000 	 -10.000000 
4.200000 	 0.000000 	 -10.000000 
4.300000 	 0.000000 	 -10.000000 
4.400000 	 0.000000 	 -10.000000 
4.500000 	 0.000000 	 -10.000000 
4.600000 	 0.000000 	 -10.000000 
4.700000 	 0.000000 	 -10.000000 
4.800000 	 0.000000 	 -10.000000 
4.900000 	 0.000000 	 -10.000000 
5.000000 	 0.000000 	 -10.000000 
0.000000 	 0.100000 	 10.000000 
0.100000 	 0.100000 	 0.000000 
0.200000 	 0.100000 	 -3.952997 
0.300000 	 0.100000 	 -5.811987 
0.400000 	 0.100000 	 -6.829516 
0.500000 	 0.100000 	 -7.456325 
0.600000 	 0.100000 	 -7.877379 
0.700000 	 0.100000 	 -8.178490 
0.800000 	 0.100000 	 -8.403908 
0.900000 	 0.100000 	 -8.578515 
1.000000 	 0.100000 	 -8.717304 
1.100000 	 0.100000 	 -8.829821 
1.200000 	 0.100000 	 -8.922419 
1.300000 	 0.100000 	 -8.999480 
1.400000 	 0.100000 	 -9.064114 
1.500000 	 0.100000 	 -9.118587 
1.600000 	 0.100000 	 -9.164575 
1.700000 	 0.100000 	 -9.203343 
1.800000 	 0.100000 	 -9.235851 
1.900000 	 0.100000 	 -9.262839 
2.000000 	 0.100000 	 -9.284871 
2.100000 	 0.100000 	 -9.302380 
2.200000 	 0.100000 	 -9.315690 
2.300000 	 0.100000 	 -9.325039 
2.400000 	 0.100000 	 -9.330586 
2.500000 	 0.100000 	 -9.332425 
2.600000 	 0.100000 	 -9.330586 
2.700000 	 0.100000 	 -9.325039 
2.800000 	 0.100000 	 -9.315690 
2.900000 	 0.100000 	 -9.302380 
3.000000 	 0.100000 	 -9.284871 
3.100000 	 0.100000 	 -9.262839 
3.200000 	 0.100000 	 -9.235851 
3.300000 	 0.100000 	 -9.203343 
3.400000 	 0.100000 	 -9.164575 
3.500000 	 0.100000 	 -9.118587 
3.600000 	 0.100000 	 -9.064114 
3.700000 	 0.100000 	 -8.999480 
3.800000 	 0.100000 	 -8.922419 
3.900000 	 0.100000 	 -8.829821 
4.000000 	 0.100000 	 -8.717304 
4.100000 	 0.100000 	 -8.578515 
4.200000 	 0.100000 	 -8.403908 
4.300000 	 0.100000 	 -8.178490 
4.400000 	 0.100000 	 -7.877379 
4.500000 	 0.100000 	 -7.456325 
4.600000 	 0.100000 	 -6.829516 
4.700000 	 0.100000 	 -5.811987 
4.800000 	 0.100000 	 -3.952997 
4.900000 	 0.100000 	 0.000000 
5.000000 	 0.100000 	 10.000000 
0.000000 	 0.200000 	 10.000000 
0.100000 	 0.200000 	 3.952997 
0.200000 	 0.200000 	 -0.000000 
0.300000 	 0.200000 	 -2.465434 
0.400000 	 0.200000 	 -4.049751 
0.500000 	 0.200000 	 -5.118405 
0.600000 	 0.200000 	 -5.874703 
0.700000 	 0.200000 	 -6.432672 
